1.81327,0.741078,-0.403535
-0.769844,-1.03668,-1.5273
0.0596119,-1.9871,-0.218776
1.81898,-0.675829,0.484329
-1.76114,0.517615,-0.794022
1.13675,-1.63156,0.214021
1.02997,-0.242717,1.69713
-1.33868,1.40799,-0.474865
1.02436,1.13427,1.29001
1.1637,-1.56261,-0.451707
0.358799,-0.462103,1.91252
-0.389987,-1.68254,-1.00844
-1.57359,-0.433222,1.15591
0.874466,1.49817,-0.995385
-0.724093,-0.0532386,1.86356
-1.67069,0.616385,0.910428
1.36256,-1.42757,-0.324753
0.124839,0.315985,1.97093
-0.606752,-0.535829,1.82886
-1.25429,-0.682143,-1.40051
1.72921,0.96597,-0.277023
1.71335,0.968118,0.356603
-1.20191,0.68138,-1.44607
1.63192,-0.628428,0.970524
1.79036,-0.741902,0.49416
0.276369,0.495858,-1.91774
-1.12397,-0.477041,-1.58402
0.0712916,1.21099,1.5901
0.0720562,-0.681464,-1.87894
-0.418818,-0.616607,-1.85591
0.269446,-0.678968,1.86183
0.00525773,-1.06749,-1.69129
1.49802,-1.3221,-0.0894151
-1.04831,-0.560234,1.60847
-0.668348,-1.83728,0.421549
1.61856,-0.653847,0.976094
-0.325804,1.93989,-0.361522
-0.95615,-1.73386,0.281961
0.455025,-0.00584393,1.94754
-1.56751,-1.24165,-0.0349603
0.51633,-1.39816,1.33362
-1.75333,-0.90035,0.339404
0.790192,0.136322,-1.83222
1.59922,-1.20104,-0.000990057
-0.00465771,-0.879671,1.79615
1.43889,0.599638,1.25301
1.28342,-1.51248,-0.255409
1.97585,-0.161213,-0.264663
-1.5712,0.996034,0.734343
-1.82653,0.62689,0.520399
1.65292,-0.565816,0.973508
-1.8071,0.503599,-0.693391
0.578652,0.953112,-1.66034
-0.654636,-0.445293,-1.83662
-1.12227,-1.44778,-0.802768
0.635138,-1.89511,-0.071886
-1.95277,0.19702,-0.384523
-1.82116,0.571976,-0.596832
-0.794056,-1.35273,-1.2408
-0.766731,1.84464,-0.0971313
0.475871,1.5442,-1.17855
1.19668,1.59109,-0.190745
-1.63543,-1.11869,0.271863
-1.57372,1.23152,-0.0823372
-1.7402,-0.972026,-0.163872
-0.1982,0.835979,1.80606
0.58948,-1.52305,-1.15449
0.315677,1.97037,-0.134146
-0.0739793,-1.67344,-1.09277
-1.51361,0.802903,1.03167
-0.0952434,-0.252426,1.98172
-1.18006,1.26806,0.999741
1.86108,0.39978,-0.613656
-0.992718,0.655822,1.60761
0.777227,-1.51949,-1.04263
-0.971209,1.33381,-1.13035
1.37298,1.30388,0.644066
-1.34748,1.20226,0.859574
0.930976,0.272902,1.74894
-0.401307,-1.92504,-0.364955
0.0773678,0.187482,1.98969
1.17311,1.60628,0.209018
0.263167,-1.97482,-0.175592
0.282105,0.42106,-1.93472
-1.91133,-0.358726,0.467056
-1.52161,1.2655,0.288438
-1.73298,0.884024,0.46398
-1.41484,0.588194,1.2854
-0.906184,0.403229,-1.73673
1.13801,0.424087,-1.58905
-0.616364,1.59705,1.03417
0.504874,-0.285017,1.91412
1.99569,0.115968,-0.0614939
-1.44734,0.293599,-1.34871
0.805213,1.83034,-0.0385095
0.253104,1.88171,-0.628574
-0.618209,1.34657,-1.34334
0.324054,1.97294,-0.0498285
1.25766,0.763286,-1.35488
0.74122,-1.73671,0.659121
-0.930178,-0.11384,-1.76686
1.83168,-0.714702,-0.366253
1.8783,-0.118338,-0.676743
0.104957,-1.98887,-0.182654
0.820596,0.299459,1.79915
0.705268,-1.51841,-1.09409
-0.131448,1.91262,0.569737
-0.534331,-1.18888,1.51692
-0.395169,-1.79812,0.781407
-0.154238,-1.18419,-1.60434
0.909134,0.11724,-1.77756
0.742427,0.400651,1.81336
-1.77656,-0.54914,-0.736386
-0.0257144,0.0632958,1.99883
-1.85539,9.96574e-05,-0.746676
-1.97522,0.00650189,0.313791
-0.522256,1.82684,-0.624428
1.40271,-0.249971,-1.40354
-1.84389,0.165608,-0.756723
0.506983,-0.141458,1.9295
-1.59346,-1.06399,-0.573424
1.6376,0.976575,0.603791
-0.701617,1.7925,0.542839
-0.084752,1.03472,-1.70943
-1.72819,-0.940209,-0.359688
0.752214,1.31687,1.30385
-1.67353,0.245265,-1.0673
-0.472922,-1.30026,-1.44419
0.0210165,-0.512324,1.93315
-0.134987,-0.791719,-1.83165
-1.22041,-1.2511,-0.972288
-1.95445,-0.220483,-0.362633
-0.917339,0.113717,-1.77357
0.733531,0.72526,1.71346
1.22512,0.865453,1.3229
0.0696806,-1.63935,1.14354
0.421086,1.70568,-0.955688
-1.40587,-1.39993,0.252439
-0.810974,-1.79526,-0.345472
-1.49942,0.0303755,1.32319
0.450595,-1.29642,-1.45474
0.471645,1.66064,-1.00987
0.0801692,1.99258,-0.152279
-0.481583,1.70838,-0.921693
0.475513,-1.26833,-1.47147
-1.52467,-0.95124,0.877795
-0.513961,1.70051,-0.91876
-1.77628,0.501152,-0.770512
-0.570533,-1.04265,1.60853
-1.84008,-0.763051,0.178475
0.536973,1.6522,-0.990913
-0.173301,-1.1026,-1.65959
-0.27786,1.72615,-0.971176
-0.879135,0.285796,1.77354
-0.470139,-1.89769,0.421573
-0.238544,1.14696,1.62098
-1.5597,-1.0771,0.638124
1.05675,-1.42759,-0.919384
1.79196,0.0857115,0.884043
0.840511,-0.605608,1.71078
-1.49373,1.31997,-0.162572
-1.08307,0.424127,-1.62699
1.94698,0.350064,-0.294459
-0.988925,-0.826069,-1.52959
0.357932,-1.78003,-0.838681
-0.656391,-0.016819,1.88914
1.07714,1.04645,-1.32087
-0.818479,-0.611669,1.71929
-1.73554,-0.799827,-0.590056
-0.353249,-1.95101,0.262268
0.434454,-1.85459,-0.609703
1.71842,0.271999,0.986441
1.30388,-1.41614,0.542643
-1.48832,-1.33564,-0.0309038
-0.424314,0.0998887,-1.95192
0.646605,1.07654,-1.55658
-0.766268,-1.83536,-0.210438
0.943964,-0.434777,-1.70877
1.40217,-1.18301,-0.79651
-1.94061,-0.316314,-0.366013
1.81132,0.733497,0.425562
1.7026,-0.856373,0.606456
-1.76949,-0.0566176,0.930439
1.93191,-0.467406,-0.221934
-0.463559,-1.70203,-0.942445
-1.4968,-1.32626,0.0246559
-0.58532,-0.689162,-1.78394
-0.700099,-1.74987,0.669202
-1.27792,0.701035,-1.36947
-1.44746,1.13285,-0.788348
0.755957,-0.93404,-1.59878
0.6118,-0.347126,-1.87222
1.02449,1.23469,1.19413
-0.235838,0.419932,1.94114
-1.28805,-0.716393,1.35193
-1.2035,-0.595441,-1.48224
0.705804,-0.68011,-1.74336
-1.6775,0.94336,0.544128
1.26203,0.358109,-1.50965
-0.438311,1.9243,0.323947
-0.868513,-1.56189,-0.897874
1.47452,-0.342509,-1.30709
-0.23435,-1.7465,-0.945946
0.796474,1.8239,0.197538
0.330033,-1.6682,-1.05271
