1.06979,-1.46748,-0.837887
1.99888,0.0328395,0.0584413
1.75131,0.031832,-0.965356
-1.31583,1.38498,0.591968
1.33657,-0.346847,1.44681
1.15984,-1.21215,-1.0888
1.29799,-1.47204,0.385151
-0.594125,1.75502,0.752946
0.246252,0.930798,1.75299
-0.902702,-0.7017,-1.64096
1.78587,-0.492796,-0.753549
-0.950281,1.05502,-1.40851
-1.23849,-0.284897,-1.54434
0.708725,1.67781,0.826231
-1.14769,1.4839,-0.693424
0.719721,1.24356,-1.39125
-0.0519862,0.645267,-1.89233
-0.617973,-1.83708,0.493214
1.15616,-1.40378,-0.832287
-0.0716522,1.97289,0.320284
-0.154426,0.319238,-1.96831
0.581758,-1.47765,1.21578
0.25908,1.92078,-0.493444
-1.39632,0.458433,1.35652
1.02978,1.64111,-0.496308
1.25781,0.858869,-1.29625
1.98555,-0.0372609,0.237057
1.19723,-1.58878,-0.205986
1.26463,-0.0811558,-1.5473
1.58267,-0.779872,-0.941776
-0.972444,1.69937,-0.408037
-0.528161,-1.67454,-0.957582
-1.01363,1.70403,0.262384
-1.19676,-1.28602,0.955999
0.811011,1.80582,-0.285105
1.2589,-1.54429,-0.174215
0.250361,1.49111,1.30917
0.484224,0.442841,1.88929
-1.87313,-0.0457933,0.699503
1.60486,1.04924,-0.568798
-1.55636,0.795524,-0.972047
1.86075,-0.684304,0.263297
-1.45535,-1.11205,-0.803314
-1.31957,-0.858095,1.23386
0.362482,1.42374,1.35705
1.17002,0.104021,-1.61872
-0.184323,-1.49003,1.3213
-1.73511,-0.0815136,-0.991339
-0.634179,-1.60105,1.01709
0.252303,-1.5986,-1.17509
1.14619,1.26739,1.03921
-0.453458,1.36651,1.38818
-0.602377,-1.24838,-1.44177
1.04987,0.919603,-1.43252
1.237,0.689388,1.41229
1.53908,-1.25667,0.22808
0.359457,-0.77773,-1.80719
1.44841,-1.35933,0.233092
1.30123,1.47357,-0.367946
1.92221,0.263367,0.485536
-1.6968,0.0147585,1.05862
1.8106,-0.848982,-0.030818
-1.25778,1.54289,-0.193592
1.20089,-1.57781,-0.261489
-0.782723,0.117411,-1.83673
0.764361,-0.575828,1.75618
-1.2011,-0.241584,-1.58082
-0.279784,0.0291436,1.98012
-0.627936,-1.83482,0.489004
0.202371,-1.87146,0.675794
1.04459,-1.64647,0.444944
0.728429,-1.2753,1.35757
-0.822922,-1.75629,-0.488089
0.974113,1.42343,-1.0124
-0.924946,-0.110516,-1.76982
-1.80934,0.757822,0.389875
1.54472,1.24898,0.232111
1.86141,0.686105,-0.253819
1.87763,-0.652104,-0.221985
-0.0927508,1.97833,0.278587
0.80572,-1.79927,-0.336834
1.50243,-0.173738,1.30864
1.76456,-0.761783,-0.553202
0.309657,1.85517,-0.680037
-1.84227,0.70931,0.320834
0.0686525,-0.599159,-1.90691
-0.940097,0.322761,1.73552
-0.874458,-1.73215,-0.484748
0.32859,-1.42501,1.36432
-1.40322,-1.32583,0.522647
0.0127696,1.94059,0.483679
-0.0888094,-1.36612,1.45802
0.535886,1.87491,-0.444458
0.0432604,-1.36715,-1.45912
0.024995,1.38971,-1.43808
-1.02698,1.40826,0.980873
-0.515459,0.0228549,-1.9323
1.34665,-0.612825,-1.34573
0.30636,1.90616,0.522207
0.653746,-1.481,-1.17441
0.681854,1.36494,-1.29307
0.292016,-0.350234,1.94732
0.859475,-1.4269,1.10692
0.742609,-1.82863,0.323476
0.825739,-1.52632,-0.994238
-1.96373,-0.20137,-0.32125
-0.305647,-0.751968,1.82787
-0.531249,1.67884,-0.948293
0.10024,-1.13842,-1.64132
1.71775,-0.0406628,-1.02357
-1.85381,-0.0560214,-0.748499
0.536624,1.75816,0.787984
1.17869,1.55065,-0.454067
-0.531427,1.84017,-0.575646
0.779482,-1.61477,-0.885967
1.03494,-0.627621,1.59216
0.859772,-0.684154,-1.67115
-0.0115998,1.81045,0.849794
1.20103,-1.59516,0.113982
0.471017,1.87013,0.529849
1.30701,-1.50021,-0.202708
1.68241,0.276222,1.04557
1.56503,-0.488812,-1.14532
0.183365,1.98657,-0.141089
-1.98525,0.2422,0.0113861
0.552502,0.22731,-1.90868
-1.50731,-0.0549422,1.31339
-0.0886032,-0.950814,1.7573
-1.75485,-0.014734,-0.95931
0.244343,1.45128,-1.35429
-0.233936,1.83595,0.758002
-1.77968,0.42423,0.807933
0.048601,1.99706,-0.0968629
-0.512487,1.50675,-1.21123
0.254053,0.701654,-1.85557
-0.375296,-0.097673,1.96204
-1.54402,1.14128,0.559899
0.39117,0.950073,1.71591
0.591232,1.89006,0.279504
0.329479,-1.86891,-0.631352
-0.0873821,-1.63355,1.1506
1.85667,0.737838,-0.0914836
1.42152,1.02645,0.962123
1.67786,0.17405,-1.07447
-1.42967,1.26045,-0.606048
-0.546563,0.66872,1.80391
-0.186274,-1.95992,0.352156
-0.923125,0.235214,-1.75855
1.10134,0.0656091,1.66816
-1.14586,-0.0275555,1.63898
-0.731935,-1.55204,1.02735
-0.793675,-1.48459,-1.07985
0.953459,1.74257,-0.23314
0.953194,-1.49395,0.927118
1.0008,-1.5773,-0.714505
-1.87978,0.636717,-0.247005
-0.313238,0.687184,1.85193
1.78466,-0.902256,0.0305155
-0.125631,-1.07915,-1.67918
-0.127488,-1.9885,0.172128
1.75932,0.0743372,-0.948291
-0.251556,1.88335,-0.624277
-1.84108,-0.470427,0.62379
-0.703254,-1.36466,-1.28185
1.95153,-0.26604,0.347516
-0.698962,1.42867,1.21259
1.35401,-0.202699,-1.45794
-0.0519898,0.907623,-1.78144
-0.973123,-1.73038,0.2425
-1.0306,-0.510214,-1.63632
0.87286,-1.77549,0.292814
-0.664163,1.0137,-1.59101
1.28959,-0.226985,1.51176
1.07178,-1.66162,0.300482
-0.107469,-1.90286,0.60628
-1.51971,1.11064,0.675981
0.408561,0.379681,1.92066
0.721229,-1.74307,-0.664475
0.319843,-0.579687,-1.88724
1.45063,-0.939778,-1.00622
-1.96041,-0.322238,-0.230144
-0.392322,0.698856,1.8324
0.647367,1.39175,-1.28217
1.19859,1.55868,-0.36592
-1.92422,-0.135539,-0.528226
-0.604407,0.0945661,-1.90414
-0.827419,1.09032,1.45828
0.388362,0.792519,1.79474
-0.950105,1.75065,-0.18034
-1.4277,1.40028,-0.0300089
-0.708934,0.664387,-1.74814
0.822599,0.549783,1.73812
-1.8353,0.174945,0.775281
-0.697844,0.995871,1.58785
1.14175,1.27527,-1.03445
1.00098,0.487508,-1.66144
-1.14025,-1.07621,-1.24162
-1.0484,1.50806,-0.791585
-1.84092,0.211512,-0.752523
0.701639,-1.40338,1.24025
0.810012,1.76455,-0.479848
1.57008,1.22945,0.152695
-0.660196,0.0895012,-1.88577
0.409861,-0.468592,1.90064
1.96483,0.00594483,-0.373376
0.742845,1.22378,-1.39662
-1.25969,-0.17355,1.54372
0.240461,0.539154,1.91089
0.880712,0.403726,-1.74967
0.382297,1.73563,-0.9173
0.471695,-0.278892,1.92347
-0.500407,0.936285,-1.69498
-1.17287,0.539486,1.52752
-1.22546,1.54765,0.320955
-0.880024,-1.73534,-0.462774
0.663323,1.85882,-0.323731
-0.415417,1.85677,-0.616293
-0.080169,-0.341745,1.96895
-0.653534,1.04939,1.57215
1.11105,0.195683,-1.65145
1.90797,0.356569,0.482189
0.636629,-1.18507,1.47997
1.99516,-0.028854,0.136011
-0.663647,0.929496,1.64183
1.64232,-0.214393,1.12109
1.9269,0.521507,0.122893
0.283769,0.993536,-1.71241
-0.995517,-1.67573,0.448172
0.977105,1.35429,1.10053
0.861411,-0.610875,1.69847
-0.936024,0.462791,1.70578
-1.48154,0.360149,-1.29435
1.97058,0.241717,-0.241637
-0.363477,-1.39611,-1.38519
-1.25778,-1.29573,-0.859706
-0.304929,0.817507,-1.79964
1.95147,-0.118246,-0.421624
-0.881619,-1.78705,0.170835
1.73288,0.624488,-0.779184
0.0710669,1.79103,0.88723
-1.5207,-0.764298,1.05039
1.29266,0.175811,-1.51595
-1.83927,-0.363869,-0.696199
0.969474,1.27098,-1.20197
-1.55891,-0.750383,1.00336
1.32568,0.636219,-1.35566
-1.30833,0.000601963,1.51271
-0.0501818,0.0403469,1.99896
0.61432,-1.83004,0.523039
-1.23487,-0.0700682,1.57168
-0.438587,-0.157037,-1.94499
